,File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y,Year,year
655,111932,Carries Champagne Pipit,call,C,09.03m,10/22/2012,67,140,2012,2012.0
656,110812,Carries Champagne Pipit,call,C,?,10/6/2012,136,52,2012,2012.0
657,91301,Carries Champagne Pipit,call,C,15:24,12/3/2011,142,54,2011,2011.0
658,91297,Carries Champagne Pipit,call,C,15:09,12/4/2011,45,64,2011,2011.0
659,91296,Carries Champagne Pipit,call,C,15:08,12/4/2011,157,152,2011,2011.0
660,65137,Carries Champagne Pipit,call,C,10:00,11/7/2010,140,43,2010,2010.0
661,27259,Carries Champagne Pipit,call,C,6:00,12/20/2008,132,52,2008,2008.0
662,27254,Carries Champagne Pipit,call,C,6:00,12/20/2008,146,52,2008,2008.0
663,389842,Carries Champagne Pipit,call,D,9:45,10/15/2017,128,47,2017,2017.0
664,386671,Carries Champagne Pipit,call,D,9:24,9/18/2017,123,27,2017,2017.0
665,338754,Carries Champagne Pipit,call,D,13:21,10/14/2016,119,53,2016,2016.0
666,336144,Carries Champagne Pipit,call,D,8:30,9/23/2016,139,42,2016,2016.0
667,205464,Carries Champagne Pipit,call,D,7:30,10/23/2014,147,36,2014,2014.0
668,166440,Carries Champagne Pipit,call,D,11:30,10/9/2005,32,137,2005,2005.0
669,88610,Carries Champagne Pipit,call,D,9:04,10/14/2011,141,56,2011,2011.0
670,386506,Carries Champagne Pipit,call,E,12:00,9/16/2017,144,131,2017,2017.0
671,199143,Carries Champagne Pipit,call,E,8:45,9/25/2014,135,43,2014,2014.0
672,180593,Carries Champagne Pipit,call,E,15:00,10/13/2013,141,41,2013,2013.0
673,405293,Darkwing Sparrow,song,A,6:53,4/17/2017,63,81,2017,2017.0
674,405292,Darkwing Sparrow,song,A,6:51,4/17/2017,37,74,2017,2017.0
675,405237,Darkwing Sparrow,song,A,8:29,4/8/2017,40,56,2017,2017.0
676,405192,Darkwing Sparrow,song,A,5:57,4/18/2017,41,66,2017,2017.0
677,404159,Darkwing Sparrow,call,A,13:00,1/27/2018,12,136,2018,2018.0
678,403458,Darkwing Sparrow,call,A,10:00,2/24/2018,42,60,2018,2018.0
679,402357,Darkwing Sparrow,call,A,12:06,2/9/2018,74,149,2018,2018.0
680,402356,Darkwing Sparrow,call,A,12:05,2/9/2018,69,149,2018,2018.0
681,402355,Darkwing Sparrow,call,A,12:03,2/9/2018,62,75,2018,2018.0
682,402159,Darkwing Sparrow,call,A,13:29,2/7/2018,54,73,2018,2018.0
683,400941,Darkwing Sparrow,song,A,11:30,1/4/2018,140,150,2018,2018.0
684,396464,Darkwing Sparrow,call,A,9:00,12/10/2017,42,68,2017,2017.0
685,392775,Darkwing Sparrow,call,A,14:00,1/8/2016,139,49,2016,2016.0
686,392772,Darkwing Sparrow,call,A,14:51,4/21/2014,28,69,2014,2014.0
687,390512,Darkwing Sparrow,call,A,9:30,10/22/2017,43,68,2017,2017.0
688,388579,Darkwing Sparrow,call,A,10:00,9/23/2017,138,44,2017,2017.0
689,388296,Darkwing Sparrow,song,A,5:30,9/30/2017,78,136,2017,2017.0
690,388295,Darkwing Sparrow,song,A,6:00,9/30/2017,39,56,2017,2017.0
691,385838,Darkwing Sparrow,call,A,9:00,6/12/2015,81,139,2015,2015.0
692,384567,Darkwing Sparrow,song,A,6:17,4/14/2017,71,139,2017,2017.0
693,384539,Darkwing Sparrow,"call, song",A,5:54,8/5/2017,36,61,2017,2017.0
694,384490,Darkwing Sparrow,call,A,7:10,3/26/2017,69,140,2017,2017.0
695,384488,Darkwing Sparrow,"call, song",A,7:05,3/26/2017,59,146,2017,2017.0
696,383538,Darkwing Sparrow,song,A,14:50,1/25/2017,138,118,2017,2017.0
697,383533,Darkwing Sparrow,call,A,12:25,10/2/2016,124,124,2016,2016.0
698,383292,Darkwing Sparrow,call,A,7:00,8/5/2017,30,81,2017,2017.0
699,382524,Darkwing Sparrow,call,A,8:20,7/26/2017,97,125,2017,2017.0
700,381853,Darkwing Sparrow,call,A,8:00,7/29/2017,136,39,2017,2017.0
701,381202,Darkwing Sparrow,call,A,16:30,4/11/2017,63,79,2017,2017.0
702,380358,Darkwing Sparrow,"call, song",A,10:53,6/4/2017,43,63,2017,2017.0
703,379470,Darkwing Sparrow,"call, song",A,9:00,7/3/2017,39,66,2017,2017.0
704,377560,Darkwing Sparrow,call,A,20:00,6/27/2017,37,73,2017,2017.0
705,377559,Darkwing Sparrow,call,A,20:00,6/27/2017,46,63,2017,2017.0
706,377232,Darkwing Sparrow,song,A,7:11,3/3/2017,41,64,2017,2017.0
707,376566,Darkwing Sparrow,call,A,7:50,6/17/2017,40,61,2017,2017.0
708,376476,Darkwing Sparrow,call,A,6:30,6/18/2017,39,63,2017,2017.0
709,374569,Darkwing Sparrow,call,A,7:57,4/28/2017,36,58,2017,2017.0
710,374320,Darkwing Sparrow,call,A,0:30,5/27/2017,58,141,2017,2017.0
711,373844,Darkwing Sparrow,call,A,6:30,6/5/2017,57,76,2017,2017.0
712,367543,Darkwing Sparrow,call,A,13:00,5/3/2017,24,72,2017,2017.0
713,364541,Darkwing Sparrow,call,A,10:30,9/24/2016,24,132,2016,2016.0
714,364247,Darkwing Sparrow,"call, song",A,11:00,3/24/2017,40,62,2017,2017.0
715,361303,Darkwing Sparrow,call,A,18:46,3/25/2017,37,73,2017,2017.0
716,358971,Darkwing Sparrow,call,A,8:00,3/11/2017,108,139,2017,2017.0
717,356114,Darkwing Sparrow,call,A,9:30,2/18/2017,39,61,2017,2017.0
718,352024,Darkwing Sparrow,call,A,6:30,12/29/2016,41,59,2016,2016.0
719,351547,Darkwing Sparrow,song,A,7:24,1/20/2017,132,109,2017,2017.0
720,349815,Darkwing Sparrow,song,A,7:00,6/30/2007,128,43,2007,2007.0
721,349814,Darkwing Sparrow,song,A,7:00,5/20/2007,85,127,2007,2007.0
722,344336,Darkwing Sparrow,call,A,6:35,5/7/2016,14,147,2016,2016.0
723,344330,Darkwing Sparrow,song,A,5:47,5/5/2016,132,115,2016,2016.0
724,344328,Darkwing Sparrow,song,A,5:34,5/5/2016,76,138,2016,2016.0
725,344319,Darkwing Sparrow,"call, song",A,6:56,3/12/2016,22,73,2016,2016.0
726,344306,Darkwing Sparrow,call,A,17:20,6/7/2015,38,59,2015,2015.0
727,344302,Darkwing Sparrow,call,A,16:53,6/7/2015,47,63,2015,2015.0
728,337609,Darkwing Sparrow,call,A,?,8/13/2016,142,51,2016,2016.0
729,327002,Darkwing Sparrow,call,A,?,6/2/2016,42,67,2016,2016.0
730,325716,Darkwing Sparrow,song,A,11:43,4/6/2015,70,180,2015,2015.0
731,325709,Darkwing Sparrow,"call, song",A,11:31,2/22/2015,65,77,2015,2015.0
732,324840,Darkwing Sparrow,"call, song",A,10:15,6/25/2016,82,135,2016,2016.0
733,303718,Darkwing Sparrow,call,A,14:36,2/7/2016,77,141,2016,2016.0
734,281740,Darkwing Sparrow,call,A,20:35,5/12/2007,78,135,2007,2007.0
735,281739,Darkwing Sparrow,song,A,8:30,2/4/2007,83,136,2007,2007.0
736,281738,Darkwing Sparrow,song,A,8:20,2/4/2007,144,158,2007,2007.0
737,264941,Darkwing Sparrow,call,A,5:30,6/2/2014,57,125,2014,2014.0
738,253313,Darkwing Sparrow,song,A,7:00,6/21/2015,57,151,2015,2015.0
739,246976,Darkwing Sparrow,?,A,11:00,5/19/2015,75,158,2015,2015.0
740,245732,Darkwing Sparrow,song,A,10:00,5/24/2015,91,142,2015,2015.0
741,240216,Darkwing Sparrow,song,A,6:00,4/28/2015,136,39,2015,2015.0
742,240215,Darkwing Sparrow,song,A,6:00,4/28/2015,70,154,2015,2015.0
743,239375,Darkwing Sparrow,"call, song",A,7:02,4/28/2015,72,134,2015,2015.0
744,237290,Darkwing Sparrow,call,A,8:30,4/25/2015,72,151,2015,2015.0
745,237289,Darkwing Sparrow,call,A,8:30,4/25/2015,84,153,2015,2015.0
746,236834,Darkwing Sparrow,"call, song",A,7:00,4/19/2015,59,154,2015,2015.0
747,236476,Darkwing Sparrow,"call, song",A,7:00,4/18/2015,72,139,2015,2015.0
748,233433,Darkwing Sparrow,"call, song",A,9:15,1/6/1999,69,157,1999,1999.0
749,215043,Darkwing Sparrow,call,A,11:30,2/28/2015,73,139,2015,2015.0
750,213467,Darkwing Sparrow,call,A,?,5/3/1986,74,146,1986,1986.0
751,210486,Darkwing Sparrow,call,A,15:40,1/17/2015,73,157,2015,2015.0
752,210466,Darkwing Sparrow,song,A,15:00,1/17/2015,73,151,2015,2015.0
753,209059,Darkwing Sparrow,song,A,6:44,5/1/2014,58,160,2014,2014.0
754,208395,Darkwing Sparrow,call,A,15:17,4/16/2014,56,153,2014,2014.0
755,197467,Darkwing Sparrow,call,A,13:49,7/28/2014,78,148,2014,2014.0
756,194222,Darkwing Sparrow,call,A,17:00,6/18/2003,69,159,2003,2003.0
757,192306,Darkwing Sparrow,"call, song",A,8:28,4/24/2014,78,149,2014,2014.0
758,192305,Darkwing Sparrow,"call, song",A,8:22,4/24/2014,69,158,2014,2014.0
759,355083,Eastern Corn Skeet,call,no score,8:00,2/5/2017,92,132,2017,2017.0
760,323217,Eastern Corn Skeet,song,no score,20:48,6/19/2016,84,123,2016,2016.0
761,317839,Eastern Corn Skeet,call,no score,8:00,5/22/2016,85,133,2016,2016.0
762,314951,Eastern Corn Skeet,song,no score,6:00,4/19/2016,80,126,2016,2016.0
763,184376,Eastern Corn Skeet,call,no score,7:30,4/11/2014,70,154,2014,2014.0
764,388696,Eastern Corn Skeet,song,A,6:00,4/30/2016,121,127,2016,2016.0
765,385024,Eastern Corn Skeet,song,A,10:00,5/11/2017,65,90,2017,2017.0
766,378993,Eastern Corn Skeet,call,A,14:27,7/3/2017,86,123,2017,2017.0
767,376425,Eastern Corn Skeet,song,A,10:30,6/18/2017,47,36,2017,2017.0
768,376069,Eastern Corn Skeet,song,A,7:00,6/6/2017,87,131,2017,2017.0
769,375493,Eastern Corn Skeet,call,A,18:30,5/17/2017,85,131,2017,2017.0
770,370485,Eastern Corn Skeet,song,A,5:35,5/12/2017,29,138,2017,2017.0
771,363519,Eastern Corn Skeet,call,A,10:30,4/8/2017,93,139,2017,2017.0
772,354815,Eastern Corn Skeet,call,A,11:30,1/15/2017,93,129,2017,2017.0
773,344280,Eastern Corn Skeet,call,A,8:01,11/27/2016,31,134,2016,2016.0
774,318747,Eastern Corn Skeet,call,A,8:10,5/22/2016,93,129,2016,2016.0
775,316236,Eastern Corn Skeet,song,A,8:30,4/11/2015,94,132,2015,2015.0
776,308402,Eastern Corn Skeet,song,A,12:00,3/22/2016,71,114,2016,2016.0
777,179720,Eastern Corn Skeet,call,A,5:28,5/24/2014,84,121,2014,2014.0
778,178126,Eastern Corn Skeet,song,A,5:20,5/11/2014,32,141,2014,2014.0
779,173954,Eastern Corn Skeet,song,A,9:30,4/12/2014,127,119,2014,2014.0
780,161099,Eastern Corn Skeet,"call, song",A,8:53,12/5/2013,85,124,2013,2013.0
781,132866,Eastern Corn Skeet,song,A,6:24,5/6/2013,142,154,2013,2013.0
782,99544,Eastern Corn Skeet,call,A,9:06,3/30/2012,40,141,2012,2012.0
783,57258,Eastern Corn Skeet,song,A,5:30,6/7/2010,55,68,2010,2010.0
784,49875,Eastern Corn Skeet,song,A,5:50,5/6/2010,81,115,2010,2010.0
785,49046,Eastern Corn Skeet,Song,A,?,5/10/2010,64,149,2010,2010.0
786,14858,Eastern Corn Skeet,"call, song",A,10:50,4/20/2007,86,114,2007,2007.0
787,14857,Eastern Corn Skeet,"call, song",A,10:50,4/20/2007,136,100,2007,2007.0
788,14856,Eastern Corn Skeet,call,A,10:50,4/20/2007,82,119,2007,2007.0
789,10175,Eastern Corn Skeet,song,A,9:10,5/14/2006,152,165,2006,2006.0
790,1376,Eastern Corn Skeet,song,A,?,11/27/2003,96,124,2003,2003.0
791,1375,Eastern Corn Skeet,call,A,?,11/30/2004,87,136,2004,2004.0
792,373508,Eastern Corn Skeet,song,B,11:30,5/3/2017,91,119,2017,2017.0
793,344645,Eastern Corn Skeet,call,B,7:44,11/29/2016,82,132,2016,2016.0
794,321819,Eastern Corn Skeet,song,B,19:58,6/9/2016,84,128,2016,2016.0
795,313354,Eastern Corn Skeet,song,B,17:53,4/20/2016,137,120,2016,2016.0
796,310072,Eastern Corn Skeet,call,B,18:30,3/30/2016,78,129,2016,2016.0
797,302533,Eastern Corn Skeet,"call, song",B,8:30,2/6/2016,57,88,2016,2016.0
798,278231,Eastern Corn Skeet,song,B,9:34,5/18/2015,118,118,2015,2015.0
799,244579,Eastern Corn Skeet,song,B,5:05,5/16/2015,85,131,2015,2015.0
800,208942,Eastern Corn Skeet,song,B,10:32,11/26/2014,77,129,2014,2014.0
801,191964,Eastern Corn Skeet,song,B,14:45,3/28/2012,87,128,2012,2012.0
802,184379,Eastern Corn Skeet,call,B,7:15,11/16/2013,70,140,2013,2013.0
803,184378,Eastern Corn Skeet,song,B,6:34,5/17/2012,89,127,2012,2012.0
804,184377,Eastern Corn Skeet,call,B,7:30,4/12/2014,80,130,2014,2014.0
805,182331,Eastern Corn Skeet,song,B,8:30,4/30/2002,46,56,2002,2002.0
806,179848,Eastern Corn Skeet,song,B,9:37,5/24/2014,92,134,2014,2014.0
807,179719,Eastern Corn Skeet,song,B,4:45,5/24/2014,84,128,2014,2014.0
808,176000,Eastern Corn Skeet,song,B,12:30,4/15/2014,84,130,2014,2014.0
809,170055,Eastern Corn Skeet,song,B,8:00,3/15/2014,88,129,2014,2014.0
810,165234,Eastern Corn Skeet,call,B,7:00,1/22/2014,83,130,2014,2014.0
811,160470,Eastern Corn Skeet,song,B,7:49,5/18/2013,123,108,2013,2013.0
812,158055,Eastern Corn Skeet,call,B,14:37,12/15/2013,69,61,2013,2013.0
813,150242,Eastern Corn Skeet,song,B,9:41,10/8/2013,88,124,2013,2013.0
814,138039,Eastern Corn Skeet,song,B,11:00,6/11/2013,86,131,2013,2013.0
815,134509,Eastern Corn Skeet,call,B,9:52,5/19/2013,89,127,2013,2013.0
816,124070,Eastern Corn Skeet,call,B,21:30,10/28/2012,87,133,2012,2012.0
817,111143,Eastern Corn Skeet,song,B,9:00,10/13/2012,100,139,2012,2012.0
818,111142,Eastern Corn Skeet,song,B,9:00,10/13/2012,155,156,2012,2012.0
819,111141,Eastern Corn Skeet,song,B,9:00,10/13/2012,85,132,2012,2012.0
820,100556,Eastern Corn Skeet,song,B,7:30am,5/4/2012,83,126,2012,2012.0
821,100555,Eastern Corn Skeet,song,B,7:30am,5/4/2012,84,132,2012,2012.0
822,99547,Eastern Corn Skeet,song,B,6:13,4/15/2012,50,65,2012,2012.0
824,52451,Eastern Corn Skeet,song,B,10:30am,5/11/2008,159,152,2008,2008.0
825,31294,Eastern Corn Skeet,Song,B,?,6/12/2008,32,136,2008,2008.0
826,5130,Eastern Corn Skeet,call,B,17:30,12/30/2005,87,132,2005,2005.0
827,396262,Eastern Corn Skeet,song,C,10:48,12/17/2017,147,157,2017,2017.0
828,368084,Eastern Corn Skeet,song,C,11:54,6/21/2013,83,133,2013,2013.0
829,316544,Eastern Corn Skeet,call,C,19:40,5/12/2016,84,130,2016,2016.0
830,296933,Eastern Corn Skeet,call,C,9:00,12/20/2015,83,131,2015,2015.0
831,286376,Eastern Corn Skeet,call,C,14:00,10/15/2015,37,115,2015,2015.0
832,278232,Eastern Corn Skeet,song,C,9:35,5/18/2015,90,137,2015,2015.0
833,235428,Eastern Corn Skeet,song,C,15:00,4/12/2015,85,127,2015,2015.0
834,151543,Eastern Corn Skeet,call,C,13:30,10/16/2013,85,128,2013,2013.0
835,137835,Eastern Corn Skeet,call,C,16:52,6/8/2013,39,112,2013,2013.0
836,137101,Eastern Corn Skeet,song,C,16:30,7/20/2011,79,156,2011,2011.0
837,137100,Eastern Corn Skeet,call,C,10:00,5/13/2011,94,138,2011,2011.0
838,124445,Eastern Corn Skeet,song,C,7:30,12/15/2005,86,132,2005,2005.0
839,103279,Eastern Corn Skeet,song,C,11:30am,6/4/2012,85,133,2012,2012.0
840,103278,Eastern Corn Skeet,song,C,11:30am,6/4/2012,34,138,2012,2012.0
841,100108,Eastern Corn Skeet,call,C,7:30am,4/30/2012,60,114,2012,2012.0
842,71042,Eastern Corn Skeet,song,C,?,11/22/2010,150,39,2010,2010.0
843,31295,Eastern Corn Skeet,Song,C,?,6/12/2008,82,126,2008,2008.0
844,17168,Eastern Corn Skeet,Call,C,?,7/7/2007,85,133,2007,2007.0
845,149935,Eastern Corn Skeet,call,D,14:20,10/6/2013,69,139,2013,2013.0
846,137102,Eastern Corn Skeet,call,D,6:50,6/4/2012,69,140,2012,2012.0
847,389469,Green-tipped Scarlet Pipit,song,no score,7:30,3/22/2014,64,70,2014,2014.0
848,389129,Green-tipped Scarlet Pipit,song,no score,6:30,10/28/2014,35,61,2014,2014.0
849,359165,Green-tipped Scarlet Pipit,song,no score,8:30,3/11/2017,75,151,2017,2017.0
850,312884,Green-tipped Scarlet Pipit,song,no score,10:30,4/16/2016,69,149,2016,2016.0
851,299610,Green-tipped Scarlet Pipit,song,no score,6:30,7/21/2011,141,45,2011,2011.0
852,299158,Green-tipped Scarlet Pipit,song,no score,7:00,8/31/2011,60,64,2011,2011.0
853,299147,Green-tipped Scarlet Pipit,song,no score,6:30,8/31/2011,151,169,2011,2011.0
854,286369,Green-tipped Scarlet Pipit,song,no score,6:30,10/20/2015,68,152,2015,2015.0
855,278068,Green-tipped Scarlet Pipit,song,no score,7:00,9/6/2015,149,155,2015,2015.0
856,234763,Green-tipped Scarlet Pipit,song,no score,13:00,2/25/2014,42,58,2014,2014.0
857,358825,Green-tipped Scarlet Pipit,song,A,6:42,9/25/2016,85,133,2016,2016.0
858,340294,Green-tipped Scarlet Pipit,song,A,8:30,10/26/2016,72,136,2016,2016.0
859,334189,Green-tipped Scarlet Pipit,call,A,8:30,9/9/2016,54,70,2016,2016.0
860,319588,Green-tipped Scarlet Pipit,song,A,11:00,5/7/2016,71,143,2016,2016.0
861,283151,Green-tipped Scarlet Pipit,song,A,8:39,11/20/2002,136,168,2002,2002.0
862,283150,Green-tipped Scarlet Pipit,song,A,8:34,11/20/2002,123,127,2002,2002.0
863,268894,Green-tipped Scarlet Pipit,song,A,8:30,8/17/2015,133,38,2015,2015.0
864,241793,Green-tipped Scarlet Pipit,song,A,7:50,8/30/2014,73,61,2014,2014.0
865,221676,Green-tipped Scarlet Pipit,song,A,7:00,7/28/2004,126,25,2004,2004.0
866,221675,Green-tipped Scarlet Pipit,song,A,7:00,7/28/2004,54,68,2004,2004.0
867,221674,Green-tipped Scarlet Pipit,song,A,6:45,7/28/2004,59,77,2004,2004.0
868,221673,Green-tipped Scarlet Pipit,song,A,6:45,7/28/2004,37,69,2004,2004.0
869,210152,Green-tipped Scarlet Pipit,song,A,8:00,12/14/2014,62,67,2014,2014.0
870,206678,Green-tipped Scarlet Pipit,song,A,7:16,8/6/2014,54,72,2014,2014.0
871,205977,Green-tipped Scarlet Pipit,song,A,6:41,1/31/2014,62,66,2014,2014.0
872,196407,Green-tipped Scarlet Pipit,song,A,7:00,9/3/2014,83,131,2014,2014.0
873,187193,Green-tipped Scarlet Pipit,song,A,8:05,9/28/2013,146,23,2013,2013.0
874,174547,Green-tipped Scarlet Pipit,"call, song",A,9:00,8/15/2013,51,149,2013,2013.0
875,174492,Green-tipped Scarlet Pipit,song,A,8:33,5/24/2011,57,76,2011,2011.0
876,170248,Green-tipped Scarlet Pipit,song,A,17:30,3/16/2014,144,60,2014,2014.0
877,144004,Green-tipped Scarlet Pipit,song,A,14:30,7/29/2013,72,65,2013,2013.0
878,143234,Green-tipped Scarlet Pipit,song,A,7:30,7/14/2013,54,81,2013,2013.0
879,142719,Green-tipped Scarlet Pipit,song,A,8:00,8/20/2012,57,78,2012,2012.0
880,115450,Green-tipped Scarlet Pipit,song,A,9:00,10/4/2012,69,62,2012,2012.0
881,81027,Green-tipped Scarlet Pipit,?,A,7:00,6/28/1999,88,143,1999,1999.0
882,77917,Green-tipped Scarlet Pipit,Song,A,7:40,5/8/2011,62,66,2011,2011.0
883,75570,Green-tipped Scarlet Pipit,call,A,9:30,2/17/2011,73,139,2011,2011.0
884,62671,Green-tipped Scarlet Pipit,Song,A,7:31,9/22/2010,59,78,2010,2010.0
885,62446,Green-tipped Scarlet Pipit,song,A,8:05,8/31/2010,18,140,2010,2010.0
886,60257,Green-tipped Scarlet Pipit,song,A,?:?,6/8/1994,53,70,1994,1994.0
887,60256,Green-tipped Scarlet Pipit,song,A,?:?,2/9/1989,153,141,1989,1989.0
888,60255,Green-tipped Scarlet Pipit,song,A,?:?,9/19/1992,32,136,1992,1992.0
889,49063,Green-tipped Scarlet Pipit,song,A,?:?,11/1/1999,62,59,1999,1999.0
890,49062,Green-tipped Scarlet Pipit,song,A,?:?,11/1/1999,85,138,1999,1999.0
891,46755,Green-tipped Scarlet Pipit,song,A,?,3/25/2005,147,154,2005,2005.0
892,42405,Green-tipped Scarlet Pipit,Song,A,?,3/28/2008,62,66,2008,2008.0
893,36909,Green-tipped Scarlet Pipit,Song,A,9:47,7/15/2009,91,131,2009,2009.0
894,23803,Green-tipped Scarlet Pipit,song,A,?,9/26/2008,57,69,2008,2008.0
895,21819,Green-tipped Scarlet Pipit,song,A,am,7/23/2008,122,56,2008,2008.0
896,17578,Green-tipped Scarlet Pipit,song,A,7:00,4/16/2005,58,65,2005,2005.0
897,4018,Green-tipped Scarlet Pipit,song,A,?,10/12/2004,55,72,2004,2004.0
898,403198,Green-tipped Scarlet Pipit,song,B,9:00,11/5/2017,51,68,2017,2017.0
899,396419,Green-tipped Scarlet Pipit,song,B,8:00,11/12/2017,63,66,2017,2017.0
900,388441,Green-tipped Scarlet Pipit,song,B,8:30,9/29/2017,90,134,2017,2017.0
901,388119,Green-tipped Scarlet Pipit,song,B,8:30,9/10/2017,81,147,2017,2017.0
902,387945,Green-tipped Scarlet Pipit,song,B,6:00,9/3/2017,86,130,2017,2017.0
903,385715,Green-tipped Scarlet Pipit,song,B,9:30,6/30/2013,140,96,2013,2013.0
904,290233,Green-tipped Scarlet Pipit,song,B,7:13,3/22/1998,65,75,1998,1998.0
905,244251,Green-tipped Scarlet Pipit,song,B,10:30,11/8/2014,23,141,2014,2014.0
906,194469,Green-tipped Scarlet Pipit,song,B,?,11/6/2005,74,145,2005,2005.0
907,173336,Green-tipped Scarlet Pipit,song,B,10:00,4/26/2013,86,131,2013,2013.0
908,158748,Green-tipped Scarlet Pipit,song,B,8:30,12/19/2013,138,44,2013,2013.0
909,154345,Green-tipped Scarlet Pipit,song,B,8:30,12/30/2012,143,163,2012,2012.0
910,145503,Green-tipped Scarlet Pipit,song,B,8:00,1/16/2006,53,69,2006,2006.0
911,141683,Green-tipped Scarlet Pipit,song,B,7:30,8/6/2011,53,67,2011,2011.0
912,115916,Green-tipped Scarlet Pipit,song,B,7:30,10/1/2011,55,67,2011,2011.0
913,110826,Green-tipped Scarlet Pipit,call,B,6:40,10/10/2012,59,63,2012,2012.0
914,81030,Green-tipped Scarlet Pipit,?,B,6:05,11/20/2002,59,64,2002,2002.0
915,72980,Green-tipped Scarlet Pipit,song,B,7:25,8/30/2010,32,126,2010,2010.0
916,70075,Green-tipped Scarlet Pipit,song,B,8:45,3/12/2006,40,145,2006,2006.0
918,50496,Green-tipped Scarlet Pipit,song,B,?:?,3/24/2005,31,135,2005,2005.0
919,50495,Green-tipped Scarlet Pipit,song,B,?:?,3/24/2005,77,117,2005,2005.0
920,23805,Green-tipped Scarlet Pipit,song,B,?,9/29/2008,146,27,2008,2008.0
921,22520,Green-tipped Scarlet Pipit,song,B,8:52,7/15/2008,35,148,2008,2008.0
922,14729,Green-tipped Scarlet Pipit,?,B,6:12,11/30/2006,27,138,2006,2006.0
923,11825,Green-tipped Scarlet Pipit,Song,B,8:11,9/12/2006,27,146,2006,2006.0
924,11743,Green-tipped Scarlet Pipit,song,B,8:00,3/17/2007,27,147,2007,2007.0
925,11415,Green-tipped Scarlet Pipit,?,B,8:45,1/23/2007,32,127,2007,2007.0
926,8176,Green-tipped Scarlet Pipit,song,B,10:00,10/24/2006,41,145,2006,2006.0
927,4598,Green-tipped Scarlet Pipit,Song,B,8:30,8/16/2004,12,139,2004,2004.0
928,393881,Green-tipped Scarlet Pipit,call,C,8:00,11/20/2017,32,135,2017,2017.0
930,128416,Green-tipped Scarlet Pipit,song,C,8:30,6/6/2010,145,27,2010,2010.0
931,23802,Green-tipped Scarlet Pipit,song,C,?,9/24/2008,35,147,2008,2008.0
932,18985,Green-tipped Scarlet Pipit,song,C,am,4/11/2008,26,138,2008,2008.0
934,15832,Green-tipped Scarlet Pipit,Call,D,8:34,8/8/2007,26,147,2007,2007.0
935,386100,Lesser Birchbeere,call,no score,13:13,5/19/2017,148,105,2017,2017.0
936,361296,Lesser Birchbeere,call,no score,9:00,3/25/2017,92,33,2017,2017.0
937,293867,Lesser Birchbeere,call,no score,23:00,6/8/2015,77,59,2015,2015.0
938,393734,Lesser Birchbeere,call,A,7:10,6/24/2017,47,114,2017,2017.0
939,389973,Lesser Birchbeere,call,A,11:30,4/27/2016,152,106,2016,2016.0
940,388612,Lesser Birchbeere,call,A,9:00,9/23/2015,80,56,2015,2015.0
941,385127,Lesser Birchbeere,call,A,17:30,9/2/2017,78,54,2017,2017.0
942,371803,Lesser Birchbeere,call,A,10:30,5/15/2017,147,91,2017,2017.0
944,357666,Lesser Birchbeere,call,A,9:37,2/13/2017,145,105,2017,2017.0
945,357658,Lesser Birchbeere,call,A,8:59,2/13/2017,82,68,2017,2017.0
946,352547,Lesser Birchbeere,call,A,9:38,4/13/2015,158,82,2015,2015.0
947,343848,Lesser Birchbeere,call,A,6:00,7/30/2016,78,45,2016,2016.0
948,336335,Lesser Birchbeere,call,A,21:00,9/6/2016,143,93,2016,2016.0
949,323533,Lesser Birchbeere,call,A,8:00,6/21/2016,86,63,2016,2016.0
950,322772,Lesser Birchbeere,call,A,8:00,6/19/2016,141,113,2016,2016.0
951,321767,Lesser Birchbeere,call,A,9:56,5/17/2015,63,53,2015,2015.0
952,321383,Lesser Birchbeere,"call, song",A,6:15,6/10/2016,57,58,2016,2016.0
953,320102,Lesser Birchbeere,call,A,7:43,6/3/2016,75,69,2016,2016.0
954,318822,Lesser Birchbeere,call,A,17:27,5/12/2016,91,52,2016,2016.0
955,316533,Lesser Birchbeere,call,A,17:00,5/14/2016,92,44,2016,2016.0
956,302410,Lesser Birchbeere,call,A,10:00,6/4/2014,72,53,2014,2014.0
957,302409,Lesser Birchbeere,call,A,10:00,6/4/2014,70,108,2014,2014.0
958,293298,Lesser Birchbeere,call,A,11:30,12/1/2015,86,61,2015,2015.0
960,253361,Lesser Birchbeere,call,A,10:00,6/21/2015,82,57,2015,2015.0
961,251993,Lesser Birchbeere,call,A,11:00,11/10/2013,67,60,2013,2013.0
962,220905,Lesser Birchbeere,call,A,8:10,2/18/2007,77,50,2007,2007.0
963,212929,Lesser Birchbeere,call,A,7:50,2/8/2015,90,37,2015,2015.0
964,197938,Lesser Birchbeere,call,A,18:10,9/28/2014,92,47,2014,2014.0
965,183593,Lesser Birchbeere,call,A,6:00,6/24/2014,153,109,2014,2014.0
966,173884,Lesser Birchbeere,call,A,17:35,4/10/2014,66,158,2014,2014.0
967,172489,Lesser Birchbeere,call,A,16:20,5/13/2013,121,72,2013,2013.0
968,169205,Lesser Birchbeere,call,A,8:36,3/1/2014,75,50,2014,2014.0
969,169204,Lesser Birchbeere,call,A,8:36,3/1/2014,78,58,2014,2014.0
970,169203,Lesser Birchbeere,call,A,8:51,2/25/2014,152,106,2014,2014.0
971,169202,Lesser Birchbeere,call,A,8:35,2/25/2014,125,75,2014,2014.0
